activity_code,exercise_name,mets,source,source_url
09101,静養・家族の親睦活動：子どもとゲームをして遊ぶ,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
09105,乗り物に乗って旅行やバカンスをする,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
09106,徒歩で旅行やバカンスをする,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
09110,立位、座位、歩行を含むキャンプをする：楽からほどほどの労力,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
09115,スポーツイベントでの座位：観戦,1.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10010,アコーディオンの演奏：座位,1.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10020,チェロの演奏：座位,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10030,オーケストラの指揮をする：立位,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10035,コントラバスの演奏：立位,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10040,ドラムの演奏：座位,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10045,打楽器の演奏(例：ボンゴ、コンガ、ベンベ)：ほどほどの労力、座位,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10048,打楽器の演奏：コンサート、ライブ,8.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10050,フルートの演奏：座位,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10060,ホルンの演奏：立位,1.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10070,ピアノの演奏：座位,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10074,楽器の演奏：全般,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10077,オルガンの演奏：座位,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10080,トロンボーンの演奏：立位,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10090,トランペットの演奏：立位,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10100,バイオリンの演奏：座位,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10110,木管楽器の演奏：座位,1.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10115,金管楽器の演奏：座位,1.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10120,ギターの演奏：クラッシックギター、フォークギター、座位,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10125,ギターの演奏：ロックンロールバンド、立位,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10130,マーチングバンド：バトントワリング、歩行、ほどほどのペース、全般,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10131,マーチングバンド：楽器演奏、歩行、速いペース、全般,5.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
10135,マーチングバンド：楽隊長、歩行,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11000,アクティブワークステーション：ペダルデスク、バランスチェア・バランスボール、全般、楽な労力,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11001,アクティブワークステーション：ペダルデスク（40ワット）,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11002,アクティブワークステーション：ペダルデスク（80ワット）,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11003,アクティブワークステーション：トレッドミルデスク、時速1.6km以下でゆっくり歩く,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11004,アクティブワークステーション：トレッドミルデスク、時速1.6kmから時速3.2kmの歩行,2.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11006,飛行機の客室乗務員,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11008,りんごの収穫,4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11010,パンづくり：全般、ほどほどの労力,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11015,パンづくり：楽な労力,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11020,製本作業,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11030,道路工事：重機の運転,6.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11035,道路工事：交通整備、立位,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11038,大工仕事：全般、楽な労力,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11040,大工仕事：全般、ほどほどの労力,4.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11042,大工仕事：全般、重労働、またはきつい労力,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11050,重い荷物の運搬(例：レンガ、工具),8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11060,ほどほどの重さの荷物を上の階に運ぶ：11.3 - 22.2 kgの箱,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11070,客室係：ホテル等の客室業務、ベッドメイク、浴室清掃、カートを押す,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11072,清掃：共用スペースの掃除機掛け,4.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11080,炭鉱作業：石炭や岩の掘削,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11090,炭鉱作業：支柱をたてる・足場を組む,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11100,炭鉱作業：全般,5.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11110,炭鉱作業：石炭をシャベルで掘る、人力で,6.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11115,調理する：シェフ,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11120,建築作業：屋外、改築、新築(例：屋根の修理、その他),4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11124,建築作業：鉄筋、棒の曲げ加工・固定作業,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11125,施設管理業務：楽な労力(例：流し台やトイレの清掃、ほこり払い、掃除機掛け、簡単な掃除),2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11126,施設管理業務：ほどほどの労力(例：床磨き機、アリーナフロアの掃き掃除、モップ掛け、ゴミ出し、掃除機掛け),3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11130,電気関係の仕事(例：配線工事をする、ケーブルの取り付けや接合),3.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11135,エンジニア(例：機械係、電気系),1.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11145,農作業：きつい労力(例：干し草をまとめる、納屋を掃除する),7.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11146,農作業：ほどほどの労力(例：家畜の餌やり、徒歩や馬に乗って牛追いする、肥料を撒く、作物を収穫する),4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11147,農作業：楽な労力(例：家畜小屋を掃除する、家畜の餌を用意する),2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11170,農作業：運転操作(例：トラクターや収穫機),2.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11180,農作業：小動物に餌を与える,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11190,農作業：牛や馬に餌を与える,4.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11191,農作業：家畜用の水を運搬する、井戸や小川からの水汲み,4.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11192,農作業：動物の世話をする(例：毛づくろい、ブラッシング、羊の毛を刈る、出産の補助、メディカルケア、焼き 印押し)、全般,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11195,農作業：稲作、田植え、精米する,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11210,農作業：手作業での搾乳、桶の掃除、ほどほどの労力,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11220,農作業：機械を用いての搾乳、楽な労力,1.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11222,農作業：牛の搾乳、全行程、近代的な搾乳専用施設,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11240,消防士：全般,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11244,消防士：要救助者の救出、自動車事故の現場、フックを用いて,6.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11245,消防士：防火服一式を装備してハシゴを登る、消火訓練,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11246,消防士：地上でホースを運ぶ、機材を運んだり上にあげる、壁を壊すなど、防火服一式を装備して,9.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11247,漁業：営利目的、楽な労力,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11248,漁業：営利目的、ほどほどの労力,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11250,林業：斧による伐採、とても速い、1.25kgの斧、毎分51回、極めてきつい労力,17.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11260,林業：斧による伐採、ゆっくり、1.25kgの斧、毎分19回、ほどほどの労力,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11262,林業：斧による伐採、速い、1.25kgの斧、毎分35回、きつい労力,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11264,林業：ほどほどの労力(例：電動ノコギリを使って木を切る、除草する、くわで掘る),5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
11266,林業：きつい労力(例：樹皮を剥ぐ、木の伐採や剪定、丸太を運ぶ、丸太を積み重ねる、種を植える、手作業で木 材を切る),8.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
